ID,Playground Number,Name,Address,Type,Surface Type,Accessibility,Owner,Maintainer,Redevelopment Date,Latitude,Longitude,Location,Geometry Point,Neighbourhood ID,Neighbourhood Name,park_type,User Category
328,307,Lendrum Elementary School (EPSB),11330 54 Avenue NW,Playground,Sand,Unknown,,Parks,1996/12/31,53.491162,-113.523173,"(53.49116160444608, -113.52317257917798)",POINT (-113.52317257917798 53.49116160444608),5270,LENDRUM PLACE,play,Junior/Senior (18 months to 12 years)
249,330,James Ramsay Park,15010 - 43 AVENUE NW,Playground,"Pour In Place Rubber, Sand",Wheelchair Accessible,,Parks,2006/12/31,53.481032,-113.581119,"(53.481031643723526, -113.58111941986476)",POINT (-113.58111941986476 53.481031643723526),5340,RAMSAY HEIGHTS,play,Junior/Senior (18 months to 12 years)
449,1940,Rosslyn Neighbourhood Park Playground,13535 104 Street NW,Playground,Sand,Unknown,,Parks,1970/12/31,53.59792,-113.498665,"(53.597920130393064, -113.4986654733352)",POINT (-113.4986654733352 53.597920130393064),3390,ROSSLYN,play,Junior/Senior (18 months to 12 years)
677,115,Calder School Playground,12950 118 Street NW,Playground,Sand,Unknown,,Parks,1994/12/31,53.588988,-113.526332,"(53.5889876971235, -113.52633173884941)",POINT (-113.52633173884941 53.5889876971235),3070,CALDER,play,Junior/Senior (18 months to 12 years)
590,2060,Cumberland Park Playground,129 Street - 148 Avenue NW,Playground,"Rubber Tiles, Sand",Wheelchair Accessible,,Parks,2003/12/31,53.610975,-113.54449,"(53.610974816725886, -113.54449020429797)",POINT (-113.54449020429797 53.610974816725886),3150,CUMBERLAND,play,Junior/Senior (18 months to 12 years)
346,1642,Norwood Square,9516 114 Avenue NW,Playground,Pour In Place Rubber,Wheelchair Accessible,,Parks,1999/12/31,53.564789,-113.488065,"(53.56478936598457, -113.4880647436022)",POINT (-113.4880647436022 53.56478936598457),1010,ALBERTA AVENUE,play,Junior/Senior (18 months to 12 years)
620,308,Ellingson Park,11104 65 Avenue NW,Playground,"Pour In Place Rubber, Sand",Wheelchair Accessible,,Parks,2012/12/31,53.503165,-113.517933,"(53.50316490512757, -113.51793286385704)",POINT (-113.51793286385704 53.50316490512757),5310,PARKALLEN,play,Junior/Senior (18 months to 12 years)
824,130,Tweddle Place School (Malcolm Tweddle School),2430 Millbourne Road West NW,Playground,Sand,Unknown,,Parks,1994/12/31,53.476905,-113.456613,"(53.47690499576413, -113.45661290852027)",POINT (-113.45661290852027 53.47690499576413),6760,TWEDDLE PLACE,play,Junior/Senior (18 months to 12 years)
296,3661,Keswick,3641 Keswick Blvd SW,Playground,Engineered Wood Fibre,Wheelchair Accessible,,Parks,2015/12/31,53.419564,-113.641494,"(53.4195637883866, -113.64149397890056)",POINT (-113.64149397890056 53.4195637883866),5574,KESWICK,play,Junior/Senior (18 months to 12 years)
894,3679,Svend Hansen School Playground,24 Street NW & 16 Avenue NW,Playground,Engineered Wood Fibre,Wheelchair Accessible,,Parks,2018/12/31,53.446022,-113.37239,"(53.446021543657196, -113.37239024193238)",POINT (-113.37239024193238 53.446021543657196),6444,LAUREL,play,Senior (6 to 12 years)
256,1721,Potter Greens Playground (East),Potter Greens Drive NW,Playground,Sand,Unknown,,Parks,1997/12/31,53.519316,-113.666727,"(53.51931591520926, -113.66672743117394)",POINT (-113.66672743117394 53.51931591520926),4710,POTTER GREENS,play,Junior/Senior (18 months to 12 years)
839,88,Woodcroft Playground,13915 115 Avenue NW,Playground,"Engineered Wood Fibre, Pour In Place Rubber",Wheelchair Accessible,,Parks,2011/12/31,53.564833,-113.561853,"(53.564832767794044, -113.56185299109539)",POINT (-113.56185299109539 53.564832767794044),3450,WOODCROFT,play,Junior/Senior (18 months to 12 years)
732,1802,Fulton Place Community League,Fulton Drive and 62 Street NW,Playground,"Pour In Place Rubber, Sand",Wheelchair Accessible,,Parks,2008/12/31,53.546197,-113.425786,"(53.546197438957705, -113.42578589649492)",POINT (-113.42578589649492 53.546197438957705),6240,FULTON PLACE,play,Junior/Senior (18 months to 12 years)
236,1679,McLeod Meadows,65 Street - 152 B Avenue,Playground,Sand,Unknown,,Parks,1984/12/31,53.615007,-113.441422,"(53.61500712496953, -113.4414223145515)",POINT (-113.4414223145515 53.61500712496953),2530,MCLEOD,play,Junior (18 months to 5 years)
440,3365,Rosslyn Community Playground,11015 134 Avenue NW,Playground,Pour In Place Rubber,Wheelchair Accessible,,Parks,2007/12/31,53.594182,-113.512176,"(53.59418205160722, -113.51217557225792)",POINT (-113.51217557225792 53.59418205160722),3390,ROSSLYN,play,Junior/Senior (18 months to 12 years)
327,103,Lorelei Playground,16220 103 Street NW,Playground,Sand,Unknown,,Parks,1994/12/31,53.623079,-113.501621,"(53.62307932781263, -113.50162125331032)",POINT (-113.50162125331032 53.62307932781263),3280,LORELEI,play,Junior/Senior (18 months to 12 years)
626,3400,Braids Park (St. Williams Park),13415 60 Street NW,Playground,Engineered Wood Fibre,Wheelchair Accessible,,Parks,2006/12/31,53.596879,-113.432925,"(53.59687850906636, -113.43292539590124)",POINT (-113.43292539590124 53.59687850906636),2080,BELVEDERE,play,Senior (6 to 12 years)
356,3565,MacEwan,252 MacEwan Road,Playground,Engineered Wood Fibre,Wheelchair Accessible,,Parks,2010/12/31,53.429478,-113.530245,"(53.42947833880979, -113.53024468239144)",POINT (-113.53024468239144 53.42947833880979),5452,MACEWAN,play,Junior/Senior (18 months to 12 years)
656,136,Greenview School,5720 38 AVENUE NW,Playground,Pour In Place Rubber,Wheelchair Accessible,,Parks,2017/12/31,53.473682,-113.426688,"(53.473681730891805, -113.42668820930282)",POINT (-113.42668820930282 53.473681730891805),6280,GREENVIEW,play,Senior (6 to 12 years)
706,15,Beacon Heights School,4610 121  Avenue NW,Playground,"Pour In Place Rubber, Sand",Wheelchair Accessible,,Parks,1996/12/31,53.575674,-113.414827,"(53.57567445844357, -113.41482737505942)",POINT (-113.41482737505942 53.57567445844357),2040,BEACON HEIGHTS,play,Junior/Senior (18 months to 12 years)
902,3762,Clareview Jumpstart Playground,3804 139 Avenue NW,Playground,Pour In Place Rubber,Wheelchair Accessible,,Parks,2020/11/13,53.603242,-113.404465,"(53.6032421770568, -113.40446503035879)",POINT (-113.40446503035879 53.6032421770568),2145,CLAREVIEW TOWN CENTRE,play,Junior/Senior (18 months to 12 years)
451,606,Royal Gardens/Ellerslie,10804 - 8 AVENUE SW,Playground,Sand,Unknown,,Parks,2001/12/31,53.425773,-113.507058,"(53.425772642816895, -113.50705836292218)",POINT (-113.50705836292218 53.425772642816895),5451,RICHFORD,play,Junior/Senior (18 months to 12 years)
280,3671,Laurel 8,1410 32 Street NW,Playground,Engineered Wood Fibre,Wheelchair Accessible,,Parks,2014/12/31,53.441434,-113.388094,"(53.44143411582964, -113.38809357403336)",POINT (-113.38809357403336 53.44143411582964),6444,LAUREL,play,Junior (18 months to 5 years)
12127,24,Prince Rupert Playground,11245 113 Street NW,Playground,"Engineered Wood Fibre, Sand",Wheelchair Accessible,,Parks,2022/09/23,53.562268,-113.519794,"(53.562267640157245, -113.51979362460123)",POINT (-113.51979362460123 53.562267640157245),1170,PRINCE RUPERT,play,Senior (6 to 12 years)
742,87,Castle Downs Park Playground,11520 153 Avenue NW,Playground,Pour In Place Rubber,Wheelchair Accessible,,Parks,2010/12/31,53.616338,-113.525544,"(53.616337564064, -113.52554365534823)",POINT (-113.52554365534823 53.616337564064),3180,DUNLUCE,play,Junior/Senior (18 months to 12 years)
681,3645,Cameron Heights Park Playground,3250 Cameron Heights Way NW,Playground,Pour In Place Rubber,Wheelchair Accessible,,Parks,2015/12/31,53.473115,-113.636367,"(53.47311516289584, -113.63636738927313)",POINT (-113.63636738927313 53.47311516289584),4466,CAMERON HEIGHTS,play,Junior/Senior (18 months to 12 years)
170,79,Our Lady of the Prairies Playground,17605 - 64 AVENUE NW,Playground,Sand,Unknown,,Parks,2005/12/31,53.499378,-113.623982,"(53.49937849528696, -113.62398176735276)",POINT (-113.62398176735276 53.49937849528696),4080,CALLINGWOOD SOUTH,play,Junior/Senior (18 months to 12 years)
292,1675,Kenilworth Park,7104 87 Avenue NW,Playground,"Pour In Place Rubber, Sand",Wheelchair Accessible,,Parks,2005/12/31,53.522534,-113.437546,"(53.522534228479714, -113.43754570367014)",POINT (-113.43754570367014 53.522534228479714),6350,KENILWORTH,play,Senior (6 to 12 years)
868,315,Steinhauer School,10709 32A Avenue NW,Playground,Sand,Unknown,,Parks,2005/12/31,53.46451,-113.50459,"(53.46451043372496, -113.50459034420456)",POINT (-113.50459034420456 53.46451043372496),5470,STEINHAUER,play,Junior/Senior (18 months to 12 years)
726,110,Carlisle Playground,14240 117 Street NW,Playground,Sand,Unknown,,Parks,1992/12/31,53.604857,-113.52396,"(53.604857402535174, -113.52395982038543)",POINT (-113.52395982038543 53.604857402535174),3090,CARLISLE,play,Junior/Senior (18 months to 12 years)
232,328,La Perle Community Playground,18611 97A Avenue NW,Playground,"Pour In Place Rubber, Sand",Wheelchair Accessible,,Parks,2004/12/31,53.533239,-113.643914,"(53.53323941780161, -113.64391371041572)",POINT (-113.64391371041572 53.53323941780161),4240,LA PERLE,play,Junior/Senior (18 months to 12 years)
869,584,Strathcona Community League,10139 87 Avenue NW,Playground,Sand,Unknown,,Parks,1979/12/31,53.522462,-113.492895,"(53.52246240117718, -113.49289463757354)",POINT (-113.49289463757354 53.52246240117718),5480,STRATHCONA,play,Junior/Senior (18 months to 12 years)
291,1675,Kenilworth Park,7104 87 Avenue NW,Playground,"Pour In Place Rubber, Sand",Wheelchair Accessible,,Parks,2005/12/31,53.522675,-113.43736,"(53.52267509950176, -113.43736018452479)",POINT (-113.43736018452479 53.52267509950176),6350,KENILWORTH,play,Junior (18 months to 5 years)
851,384,Zoie Gardner Park,12710 70 Street NW,Playground,Sand,Unknown,,Parks,1976/12/31,53.585408,-113.450461,"(53.58540786373712, -113.4504605347989)",POINT (-113.4504605347989 53.58540786373712),2020,BALWIN,play,Junior/Senior (18 months to 12 years)
645,3630,Brintnell Park,210 Brintnell Boulevard NW,Playground,"Pour In Place Rubber, Sand",Unknown,,Parks,2013/12/31,53.619221,-113.408512,"(53.619221143521855, -113.40851245462815)",POINT (-113.40851245462815 53.619221143521855),2110,BRINTNELL,play,Junior (18 months to 5 years)
415,150,Ritchie Park,7727 98 Street NW,Playground,Sand,Unknown,,Parks,1989/12/31,53.513927,-113.481634,"(53.51392651902166, -113.48163368049161)",POINT (-113.48163368049161 53.51392651902166),6610,RITCHIE,play,Junior/Senior (18 months to 12 years)
570,3696,Glenridding,2321 Glenridding Boulevard SW,Playground,Engineered Wood Fibre,Unknown,,Parks,2014/12/31,53.420659,-113.602826,"(53.42065852486745, -113.60282573742384)",POINT (-113.60282573742384 53.42065852486745),5578,GLENRIDDING HEIGHTS,play,Junior/Senior (18 months to 12 years)
531,50,Giovanni Caboto,9403 109A Avenue NW,Playground,Pour In Place Rubber,Wheelchair Accessible,,Parks,2005/12/31,53.556482,-113.483975,"(53.55648204354247, -113.48397516755561)",POINT (-113.48397516755561 53.55648204354247),1140,MCCAULEY,play,Senior (6 to 12 years)
203,1943,Inglewood Rocketship Park Playground,12120 112 Avenue NW,Playground,Sand,Unknown,,Parks,1991/12/31,53.560874,-113.531851,"(53.56087421471878, -113.53185096480614)",POINT (-113.53185096480614 53.56087421471878),3240,INGLEWOOD,play,Junior/Senior (18 months to 12 years)
860,1673,Dermott Playground,8610 81 Street NW,Playground,Engineered Wood Fibre,Wheelchair Accessible,,Parks,2019/10/03,53.522864,-113.453438,"(53.522863813676025, -113.45343841666954)",POINT (-113.45343841666954 53.522863813676025),6320,IDYLWYLDE,play,Senior (6 to 12 years)
337,583,King Edward School,8530 101 Street NW,Playground,Sand,Unknown,,Parks,1992/12/31,53.521505,-113.492527,"(53.52150496428193, -113.49252743905286)",POINT (-113.49252743905286 53.52150496428193),5480,STRATHCONA,play,Senior (6 to 12 years)
294,1675,Kenilworth Park,7104 87 Avenue NW,Playground,"Pour In Place Rubber, Sand",Wheelchair Accessible,,Parks,2005/12/31,53.522834,-113.437467,"(53.522834453529434, -113.43746656656131)",POINT (-113.43746656656131 53.522834453529434),6350,KENILWORTH,play,Junior/Senior (18 months to 12 years)
714,1680,Allin Park Playground,15919 96 Avenue NW,Playground,Sand,Unknown,,Parks,1970/12/31,53.532563,-113.595621,"(53.53256271718094, -113.59562068390204)",POINT (-113.59562068390204 53.53256271718094),4180,GLENWOOD,play,Junior/Senior (18 months to 12 years)
673,167,Empire Park Community League,4804 107 Street NW,Playground,Sand,Unknown,,Parks,2002/12/31,53.486077,-113.508694,"(53.486077336091554, -113.50869383829131)",POINT (-113.50869383829131 53.486077336091554),5170,EMPIRE PARK,play,Junior/Senior (18 months to 12 years)
728,3564,Ambleside Park,181 Ambleside Drive SW,Playground,Engineered Wood Fibre,Wheelchair Accessible,,Parks,2007/12/31,53.433032,-113.603944,"(53.43303180620194, -113.60394404451151)",POINT (-113.60394404451151 53.43303180620194),5505,AMBLESIDE,play,Junior/Senior (18 months to 12 years)
881,156,Weinlos School,2911 48 Street NW,Playground,Sand,Unknown,,Parks,1994/12/31,53.461371,-113.415656,"(53.46137142121047, -113.41565633431787)",POINT (-113.41565633431787 53.46137142121047),6770,WEINLOS,play,Junior/Senior (18 months to 12 years)
644,3630,Brintnell Park,210 Brintnell Boulevard NW,Playground,Pour In Place Rubber,Wheelchair Accessible,,Parks,2013/12/31,53.61936,-113.407381,"(53.619359616243074, -113.4073814433028)",POINT (-113.4073814433028 53.619359616243074),2110,BRINTNELL,play,Junior/Senior (18 months to 12 years)
21732,3818,Glengarry Park Playground,134 Avenue NW and 89 Street NW,Playground,"Engineered Wood Fibre, Pour In Place Rubber",Wheelchair Accessible,,Parks,2023/07/16,53.595762,-113.476975,"(53.595761652511364, -113.4769750427059)",POINT (-113.4769750427059 53.595761652511364),2290,GLENGARRY,play,Senior (6 to 12 years)
445,3365,Rosslyn Community Playground,11015 134 Avenue NW,Playground,Pour In Place Rubber,Wheelchair Accessible,,Parks,2007/12/31,53.594055,-113.512227,"(53.594054654941715, -113.51222722627412)",POINT (-113.51222722627412 53.594054654941715),3390,ROSSLYN,play,Junior/Senior (18 months to 12 years)
341,76,Lymburn School Playground,18710 72 Avenue NW,Playground,"Engineered Wood Fibre, Pour In Place Rubber",Wheelchair Accessible,,Parks,2012/12/31,53.506216,-113.647779,"(53.50621614455807, -113.6477789766785)",POINT (-113.6477789766785 53.50621614455807),4270,LYMBURN,play,Junior/Senior (18 months to 12 years)
455,2181,Rundle Park,2909 113 Avenue NW,Playground,"Engineered Wood Fibre, Pour In Place Rubber",Wheelchair Accessible,,Parks,2005/12/31,53.555288,-113.386332,"(53.555287898432226, -113.38633217124008)",POINT (-113.38633217124008 53.555287898432226),2650,RIVER VALLEY RUNDLE,play,Unknown
295,22,Kernohan,132 A Avenue - Clareview Road,Playground,Sand,Unknown,,Parks,1997/12/31,53.593591,-113.3836,"(53.59359114092426, -113.38360046109088)",POINT (-113.38360046109088 53.59359114092426),2390,KERNOHAN,play,Junior/Senior (18 months to 12 years)
4527,3783,Divine Mercy School Playground,2720 Orchards Road SW,Playground,"Engineered Wood Fibre, Pour In Place Rubber",Wheelchair Accessible,,Parks,2021/11/08,53.405202,-113.45396,"(53.40520166465174, -113.45395955767)",POINT (-113.45395955767 53.40520166465174),6216,THE ORCHARDS AT ELLERSLIE,play,Junior/Senior (18 months to 12 years)
910,3607,Terwillegar School (Esther Starkman),2717 Terwillegar Way,Playground,Engineered Wood Fibre,Wheelchair Accessible,,Parks,2014/12/31,53.446673,-113.57519,"(53.44667286046885, -113.57518984153879)",POINT (-113.57518984153879 53.44667286046885),5640,TERWILLEGAR TOWNE,play,Junior/Senior (18 months to 12 years)
775,3342,Silver Berry Park,29 Street NW and Silver Berry Road NW,Playground,"Pour In Place Rubber, Sand",Wheelchair Accessible,,Parks,2008/12/31,53.457652,-113.384224,"(53.457652418956485, -113.38422367840772)",POINT (-113.38422367840772 53.457652418956485),6442,SILVER BERRY,play,Senior (6 to 12 years)
230,3260,Klarvatten,211 Klarvatten Road,Playground,Engineered Wood Fibre,Wheelchair Accessible,,Parks,2007/12/31,53.633178,-113.475202,"(53.63317765339431, -113.47520235633056)",POINT (-113.47520235633056 53.63317765339431),2440,KLARVATTEN,play,Senior (6 to 12 years)
915,587,William Hawrelak Park Playground,9330 Groat Road,Playground,Engineered Wood Fibre,Wheelchair Accessible,,Parks,1973/12/31,53.526811,-113.544349,"(53.52681072209063, -113.54434912443068)",POINT (-113.54434912443068 53.52681072209063),5370,RIVER VALLEY MAYFAIR,play,Junior/Senior (18 months to 12 years)
751,131,Gallagher Park,9750 98 Avenue NW,Playground,Sand,Unknown,,Parks,1998/12/31,53.535831,-113.472648,"(53.53583080629804, -113.4726483195159)",POINT (-113.4726483195159 53.53583080629804),6070,CLOVERDALE,play,Senior (6 to 12 years)
872,3682,Webber Greens Playground,855 Lewis Greens Drive NW,Playground,Sand,Unknown,,Parks,2018/12/31,53.528996,-113.680244,"(53.52899603085116, -113.68024441243656)",POINT (-113.68024441243656 53.52899603085116),4740,WEBBER GREENS,play,Junior/Senior (18 months to 12 years)
666,66,Abbott School,12025 Abbottsfield Road NW,Playground,Sand,Unknown,,Parks,2005/12/31,53.574819,-113.392479,"(53.57481903122262, -113.39247891238708)",POINT (-113.39247891238708 53.57481903122262),2010,ABBOTTSFIELD,play,Senior (6 to 12 years)
281,149,Meyonohk School,1850 Lakewood Road South NW,Playground,Sand,Unknown,,Parks,1992/12/31,53.454884,-113.45624,"(53.45488353879266, -113.45623956350124)",POINT (-113.45623956350124 53.45488353879266),6470,MEYONOHK,play,Junior/Senior (18 months to 12 years)
20531,3816,Huntington Hills Tot Lot,4603 104A Street NW,Playground,Sand,Unknown,,Parks,1991/10/30,53.484088,-113.498005,"(53.484088173404736, -113.49800512808207)",POINT (-113.49800512808207 53.484088173404736),5170,EMPIRE PARK,play,Unknown
155,851,Larkspur Dry Pond,2302U - 39 AVENUE NW,Playground,Sand,Unknown,,Parks,2012/08/21,53.478502,-113.378049,"(53.47850200520786, -113.37804855824861)",POINT (-113.37804855824861 53.47850200520786),6390,LARKSPUR,play,Junior (18 months to 5 years)
619,125,Donnan Park/Arena,9105 - 80 AVENUE NW,Playground,Sand,Unknown,,Parks,1997/12/31,53.515427,-113.468719,"(53.51542703231861, -113.46871917146876)",POINT (-113.46871917146876 53.51542703231861),6492,MILL CREEK RAVINE SOUTH,play,Junior/Senior (18 months to 12 years)
375,3635,Orchards,90 St & 23 Ave SW,Playground,Engineered Wood Fibre,Wheelchair Accessible,,Parks,2012/12/31,53.411821,-113.472254,"(53.41182126376855, -113.47225414136908)",POINT (-113.47225414136908 53.41182126376855),6213,SUMMERSIDE,play,Senior (6 to 12 years)
303,3634,Mill Woods Park,2730 - 66 STREET NW,Playground,"Engineered Wood Fibre, Pour In Place Rubber, Sand",Wheelchair Accessible,,Parks,2014/12/31,53.455282,-113.436064,"(53.45528170694726, -113.43606402368249)",POINT (-113.43606402368249 53.45528170694726),6510,MILL WOODS PARK,play,Junior/Senior (18 months to 12 years)
444,3365,Rosslyn Community Playground,11015 134 Avenue NW,Playground,Engineered Wood Fibre,Wheelchair Accessible,,Parks,2007/12/31,53.594197,-113.512425,"(53.5941970335753, -113.51242476046639)",POINT (-113.51242476046639 53.5941970335753),3390,ROSSLYN,play,Junior/Senior (18 months to 12 years)
357,3565,MacEwan,252 MacEwan Road,Playground,"Pour In Place Rubber, Sand",Wheelchair Accessible,,Parks,2010/12/31,53.429432,-113.530581,"(53.42943228657539, -113.53058070266965)",POINT (-113.53058070266965 53.42943228657539),5452,MACEWAN,play,Junior/Senior (18 months to 12 years)
370,3602,Magrath Heights,MaGrath Rd. & MaGrath BLVD.,Playground,Sand,Unknown,,Parks,2012/12/31,53.449373,-113.559555,"(53.44937328689589, -113.5595548240391)",POINT (-113.5595548240391 53.44937328689589),5476,MAGRATH HEIGHTS,play,Junior/Senior (18 months to 12 years)
478,153,Sakaw School,5730 11A Avenue NW,Playground,Sand,Unknown,,Parks,1992/12/31,53.441028,-113.430159,"(53.441028222348386, -113.43015850388014)",POINT (-113.43015850388014 53.441028222348386),6670,SAKAW,play,Junior/Senior (18 months to 12 years)
316,3601,Monsignor Walter Fitzgerald Playground,7120 180 Street NW,Playground,"Pour In Place Rubber, Sand",Wheelchair Accessible,,Parks,2013/12/31,53.505523,-113.634851,"(53.50552261571739, -113.63485077091315)",POINT (-113.63485077091315 53.50552261571739),4270,LYMBURN,play,Junior/Senior (18 months to 12 years)
456,2181,Rundle Park,2909 113 Avenue NW,Playground,"Pour In Place Rubber, Sand",Wheelchair Accessible,,Parks,2005/12/31,53.555156,-113.386383,"(53.55515560259062, -113.38638312084646)",POINT (-113.38638312084646 53.55515560259062),2650,RIVER VALLEY RUNDLE,play,Unknown
2527,3777,Aster Stage 1 Playground,1615  15 Street NW,Playground,Engineered Wood Fibre,Wheelchair Accessible,,Parks,2021/10/04,53.451468,-113.364939,"(53.45146823626142, -113.3649393784405)",POINT (-113.3649393784405 53.45146823626142),6445,ASTER,play,Junior/Senior (18 months to 12 years)
361,25,Oliver School,10210 117 Street NW,Playground,Sand,Unknown,,Parks,1988/12/31,53.543486,-113.523495,"(53.543485680760995, -113.523494644413)",POINT (-113.523494644413 53.543485680760995),1150,OLIVER,play,Junior/Senior (18 months to 12 years)
360,774,Oliver Arena/Community League,10326 118 Street NW,Playground,Sand,Unknown,,Parks,1999/12/31,53.545522,-113.525672,"(53.54552186933489, -113.52567249763678)",POINT (-113.52567249763678 53.54552186933489),1150,OLIVER,play,Junior/Senior (18 months to 12 years)
252,284,McQueen Community,McQueen Road - 109 Avenue NW,Playground,"Rubber Tiles, Sand",Wheelchair Accessible,,Parks,2005/12/31,53.55419,-113.570418,"(53.55418991271118, -113.57041750509285)",POINT (-113.57041750509285 53.55418991271118),3300,MCQUEEN,play,Junior/Senior (18 months to 12 years)
794,3761,Corpus Christi School Playground,460 Watt Boulevard SW,Playground,"Engineered Wood Fibre, Pour In Place Rubber",Wheelchair Accessible,,Parks,2020/11/23,53.42074,-113.431523,"(53.420739888540204, -113.43152339062331)",POINT (-113.43152339062331 53.420739888540204),6662,WALKER,play,Senior (6 to 12 years)
242,3669,Rapperswill Playground,175 Ave & 121 St,Playground,Engineered Wood Fibre,Wheelchair Accessible,,Parks,2015/12/31,53.637801,-113.532827,"(53.637800656597626, -113.53282651737052)",POINT (-113.53282651737052 53.637800656597626),3370,RAPPERSWILL,play,Junior/Senior (18 months to 12 years)
703,43,Evansdale School/Park,9303 150 Avenue NW,Playground,Sand,Unknown,,Parks,1996/12/31,53.610542,-113.482621,"(53.610542388007175, -113.48262123833914)",POINT (-113.48262123833914 53.610542388007175),2260,EVANSDALE,play,Junior/Senior (18 months to 12 years)
692,383,Balwin Park,12904 74 Street NW,Playground,Sand,Unknown,,Parks,1998/12/31,53.587215,-113.456125,"(53.58721524714015, -113.45612483957478)",POINT (-113.45612483957478 53.58721524714015),2020,BALWIN,play,Junior (18 months to 5 years)
198,385,Parkdale School,11648 85 Street NW,Playground,Engineered Wood Fiber,Wheelchair Accessible,,Parks,1993/12/31,53.567573,-113.472157,"(53.567572546615125, -113.47215678956043)",POINT (-113.47215678956043 53.567572546615125),1160,PARKDALE,play,Junior/Senior (18 months to 12 years)
336,3662,Hays Ridge Playground,1306 Hainstock Way SW,Playground,Engineered Wood Fibre,Wheelchair Accessible,,Parks,2014/12/31,53.416154,-113.572184,"(53.41615398858029, -113.57218425790717)",POINT (-113.57218425790717 53.41615398858029),5465,HAYS RIDGE AREA,play,Junior/Senior (18 months to 12 years)
237,31,McLeod Park,14503 59 Street NW,Playground,Sand,Unknown,,Parks,1998/12/31,53.60959,-113.431263,"(53.60958990700914, -113.43126338160096)",POINT (-113.43126338160096 53.60958990700914),2530,MCLEOD,play,Junior/Senior (18 months to 12 years)
498,785,Granite Park,8624 107 Street NW,Playground,Sand,Unknown,,Parks,1997/12/31,53.522556,-113.507708,"(53.5225558235782, -113.50770832706752)",POINT (-113.50770832706752 53.5225558235782),5200,GARNEAU,play,Junior/Senior (18 months to 12 years)
923,319,Tipton Park,10849 81 Avenue NW,Playground,Sand,Unknown,,Parks,1950/12/31,53.516482,-113.509657,"(53.51648212361319, -113.50965717272086)",POINT (-113.50965717272086 53.51648212361319),5330,QUEEN ALEXANDRA,play,Junior/Senior (18 months to 12 years)
577,3680,Crystallina Nera West Playground,451 Crystallina Nera Drive NW,Playground,Sand,Unknown,,Parks,2018/12/31,53.636325,-113.461796,"(53.6363245650347, -113.46179574062131)",POINT (-113.46179574062131 53.6363245650347),2463,CRYSTALLINA NERA WEST,play,Junior/Senior (18 months to 12 years)
411,1760,Spruce Avenue,10240 115 Avenue NW,Playground,Pour In Place Rubber,Wheelchair Accessible,,Parks,2013/12/31,53.565491,-113.497255,"(53.56549104305182, -113.49725462142028)",POINT (-113.49725462142028 53.56549104305182),1230,SPRUCE AVENUE,play,Junior/Senior (18 months to 12 years)
875,3606,Suder Greens Park Playground,290 - SUDER GREENS DRIVE NW,Playground,Sand,Unknown,,Parks,2011/12/31,53.520927,-113.68452,"(53.52092748867038, -113.68452018087154)",POINT (-113.68452018087154 53.52092748867038),4730,SUDER GREENS,play,Junior/Senior (18 months to 12 years)
650,3718,Dr. Margaret-Ann Armour Playground,3815 Allan Drive SW,Playground,"Engineered Wood Fibre, Pour In Place Rubber, Sand",Unknown,,Parks,2019/12/31,53.427022,-113.603238,"(53.427022025931194, -113.60323752003188)",POINT (-113.60323752003188 53.427022025931194),5505,AMBLESIDE,play,Junior/Senior (18 months to 12 years)
443,3365,Rosslyn Community Playground,11015 134 Avenue NW,Playground,Sand,Unknown,,Parks,2007/12/31,53.594205,-113.511948,"(53.594204593679095, -113.51194817952835)",POINT (-113.51194817952835 53.594204593679095),3390,ROSSLYN,play,Junior/Senior (18 months to 12 years)
781,1673,Dermott Playground,8610 81 Street NW,Playground,Engineered Wood Fibre,Unknown,,Parks,2020/11/05,53.52262,-113.453361,"(53.52262043090863, -113.45336106863635)",POINT (-113.45336106863635 53.52262043090863),6320,IDYLWYLDE,play,Junior/Senior (18 months to 12 years)
512,120,Avonmore Community League,7340 78 Street NW,Playground,Sand,Wheelchair Accessible,,Parks,2013/12/31,53.51028,-113.448703,"(53.510280077677336, -113.44870314968182)",POINT (-113.44870314968182 53.510280077677336),6020,AVONMORE,play,Senior (6 to 12 years)
909,3607,Terwillegar School (Esther Starkman),2717 Terwillegar Way,Playground,Engineered Wood Fibre,Wheelchair Accessible,,Parks,2014/12/31,53.446469,-113.575528,"(53.44646921996547, -113.57552803896274)",POINT (-113.57552803896274 53.44646921996547),5640,TERWILLEGAR TOWNE,play,Junior/Senior (18 months to 12 years)
115,3728,David Thomas King School Playground,600 Secord Boulevard NW,Playground,"Engineered Wood Fibre, Sand",Wheelchair Accessible,,Parks,2019/10/31,53.535732,-113.707012,"(53.535732406119806, -113.70701159527647)",POINT (-113.70701159527647 53.535732406119806),4487,SECORD,play,Junior/Senior (18 months to 12 years)
533,605,Blackburne,167 Blackburne Drive West NW,Playground,Sand,Unknown,,Parks,1995/12/31,53.429446,-113.49969,"(53.42944604949153, -113.49968958728972)",POINT (-113.49968958728972 53.42944604949153),5590,BLACKBURNE,play,Junior/Senior (18 months to 12 years)
518,3382,Garneau School West,10925 87 Avenue NW,Playground,Sand,Unknown,,Parks,1995/12/31,53.522072,-113.514467,"(53.52207175736858, -113.51446740980894)",POINT (-113.51446740980894 53.52207175736858),5200,GARNEAU,play,Junior/Senior (18 months to 12 years)
